datetime_lst,temperature,humidity,pressure,windspeed,winddirection,rainfull,radiation,flag
2023-08-11 16:43:00,26.1,92,990.4,1.3,128,0,67.47089,,,,0
2023-08-11 16:44:00,26.1,91,990.5,1.3,125,0,66.60701,,,,0
2023-08-11 16:45:00,26.1,91,990.5,1.3,122,0,65.80624,,,,0
2023-08-11 16:46:00,26.1,91,990.5,1.3,122,0,65.27328,,,,0
2023-08-11 16:47:00,26.1,91,990.6,1.3,125,0,64.97961,,,,0
2023-08-11 16:48:00,26.2,91,990.6,1.3,129,0,65.13332,,,,0
2023-08-11 16:49:00,26.2,91,990.6,1.3,131,0,65.64312,,,,0
2023-08-11 16:50:00,26.2,91,990.6,1.4,134,0,66.54672,,,,0
2023-08-11 16:51:00,26.2,91,990.6,1.4,134,0,67.71473,,,,0
2023-08-11 16:52:00,26.2,90,990.6,1.5,134,0,68.74665,,,,0
2023-08-11 16:53:00,26.2,91,990.6,1.4,136,0,69.4051,,,,0
2023-08-11 16:54:00,26.2,91,990.5,1.3,136,0,69.72169,,,,0
2023-08-11 16:55:00,26.2,90,990.5,1.3,135,0,69.7459,,,,0
2023-08-11 16:56:00,26.3,90,990.6,1.3,132,0,69.35127,,,,0
2023-08-11 16:57:00,26.2,90,990.6,1.3,129,0,68.52123,,,,0
2023-08-11 16:58:00,26.3,90,990.6,1.3,126,0,67.20492,,,,0
2023-08-11 16:59:00,26.3,90,990.6,1.3,125,0,65.73243,,,,0
2023-08-11 17:00:00,26.3,90,990.6,1.3,125,0,64.3409,,,,0
2023-08-11 17:01:00,26.2,89,990.7,1.2,129,0,62.83467,,,,0
2023-08-11 17:02:00,26.3,90,990.7,1.2,131,0,61.11032,,,,0
2023-08-11 17:03:00,26.3,90,990.7,1.2,135,0,59.1701,,,,0
2023-08-11 17:04:00,26.3,90,990.7,1.2,138,0,56.9563,,,,0
2023-08-11 17:05:00,26.3,90,990.7,1.3,145,0,54.54471,,,,0
2023-08-11 17:06:00,26.3,90,990.7,1.3,152,0,52.22478,,,,0
2023-08-11 17:07:00,26.3,90,990.7,1.4,159,0,50.22639,,,,0
2023-08-11 17:08:00,26.4,90,990.7,1.4,163,0,48.6876,,,,0
2023-08-11 17:09:00,26.4,90,990.7,1.4,166,0,47.63899,,,,0
2023-08-11 17:10:00,26.4,91,990.8,1.4,170,0,46.74937,,,,0
2023-08-11 17:11:00,26.5,91,990.7,1.4,174,0,45.81652,,,,0
2023-08-11 17:12:00,26.4,91,990.8,1.5,178,0,44.77813,,,,0
2023-08-11 17:13:00,26.4,91,990.8,1.6,178,0,43.52422,,,,0
2023-08-11 17:14:00,26.4,91,990.8,1.7,180,0,42.06934,,,,0
2023-08-11 17:15:00,26.4,91,990.8,1.7,182,0,40.42491,,,,0
